endTime,artistName,trackName,msPlayed;
2021-03-14 22:33,Kurt Hugo Schneider,Sweater Weather,228387;
2021-03-14 22:37,Nico Collins,Happy?,219878;
2021-03-14 22:42,Landon Austin,Now,256636;
2021-03-14 22:44,SHY Martin,can I call you back?,153058;
2021-03-15 00:11,Tyler Ward,Love Story,232500;
2021-03-15 00:34,Boy In Space,Cold,203538;
2021-03-15 00:37,Ben Woodward,Say My Name,177394;
2021-03-15 00:38,Astrid S,Hurts So Good,4178;
2021-03-15 00:41,Conor Maynard,You Broke Me First,160942;
2021-03-15 00:42,Nico Collins,Alone,1621;
2021-03-15 00:45,Ben Woodward,Bulletproof,207677;
2021-03-15 00:50,Rosendale,Last Song,220803;
2021-03-15 00:53,GOLDHOUSE,i don't wanna know,200000;
2021-03-15 00:56,Clara Mae,Overused (feat. gnash) - Stripped,161292;
2021-03-15 00:59,Boy In Space,7UP,203554;
2021-03-15 01:03,JP Saxe,Hey Stupid I Love You,181000;
2021-03-15 01:07,Cadmium,No Friends,235023;
2021-03-15 01:10,Ben Woodward,Lose Somebody (Acoustic),175945;
2021-03-15 01:13,Rival,Traffic Light,163695;
2021-03-15 01:17,SHY Martin,Are you happy?,157555;
2021-03-15 01:21,Nico Collins,Our Way Out,243003;
2021-03-15 01:25,Conor Maynard,For the Night,233920;
2021-03-15 01:28,Alec Chambers,Something to Cry About,205797;
2021-03-15 01:33,Ben Woodward,Don't Wanna Leave You,211672;
2021-03-15 01:36,Rosendale,Boys Feel Sad Too,211363;
2021-03-15 01:39,SHY Martin,Nobody Likes Moving On,166646;
2021-03-15 01:42,Mokita,colorblind,193976;
2021-03-15 01:47,Astrid S,It's Ok If You Forget Me,204989;
2021-03-15 01:50,Kayden,fine,190312;
2021-03-15 01:54,Nico Collins,Head in Her Heart,208018;
2021-03-15 01:58,Ben Woodward,Dusk Till Dawn,263374;
2021-03-15 02:02,SHY Martin,Still the Same (feat. Boy In Space),178139;
2021-03-15 02:04,AJ Mitchell,Like Strangers Do,160790;
2021-03-15 02:07,Loote,85%,174106;
2021-03-15 02:11,Adam Turley,Rewind - Late Night Version,203248;
2021-03-15 02:15,Kurt Hugo Schneider,death bed (coffee for your head),176874;
2021-03-15 02:18,Jasmine Thompson,Funny - Stripped,219301;
2021-03-15 02:22,Ben Woodward,Lost Without You,234046;
2021-03-15 02:26,Landon Austin,Armor,212066;
2021-03-15 02:29,SHY Martin,Slow,163547;
2021-03-15 02:33,Boy In Space,Drown,203909;
2021-03-15 02:36,Mako,Breathe,188360;
2021-03-15 02:39,AJ Mitchell,Slow Dance,178799;
2021-03-15 02:44,Ben Woodward,No Time to Die,218385;
2021-03-15 02:47,Conor Maynard,Nothing but You,190000;
2021-03-15 02:50,Munn,I Lost Myself,191484;
2021-03-15 02:54,Kayden,BLAME,249795;
2021-03-15 02:59,Rival,Let It Die,217931;
2021-03-15 03:04,Jacob Lee,Silhouette,301803;
2021-03-15 03:07,FRND,What If I Fall Apart,178758;
2021-03-15 03:12,Kurt Hugo Schneider,Sweater Weather,228387;
2021-03-15 03:13,Nico Collins,Happy?,46827;
2021-03-15 06:06,Jason Derulo,Whatcha Say,221253;
2021-03-15 06:10,Fergie,Glamorous,246600;
2021-03-15 06:14,OneRepublic,All The Right Moves,238000;
2021-03-15 06:18,T.I.,Whatever You Like,249533;
2021-03-15 06:22,Bruno Mars,Locked out of Heaven,233478;
2021-03-15 06:26,Katy Perry,Teenage Dream,227741;
2021-03-15 06:30,B.o.B,Nothin' on You (feat. Bruno Mars),268320;
2021-03-15 06:34,Maroon 5,Payphone,231173;
2021-03-15 06:39,Cobra Starship,You Make Me Feel... (feat. Sabi),215693;
2021-03-15 06:42,Taio Cruz,Break Your Heart,201546;
2021-03-15 06:44,Soulja Boy,Kiss Me Thru The Phone,9682;
2021-03-15 06:44,Rihanna,SOS,33726;
2021-03-15 06:48,Ben Woodward,Monsters in Me,196673;
2021-03-15 06:51,SHY Martin,Nobody Likes Moving On,166646;
2021-03-15 06:54,Kyson Facer,Must Have Been The Wind,211900;
2021-03-15 08:07,Rival,Let It Die,217931;
2021-03-15 08:07,NEFFEX,New Beginnings,11980;
2021-03-15 12:18,NEFFEX,New Beginnings,129756;
2021-03-15 12:22,Nico Collins,Head in Her Heart,208018;
2021-03-15 12:23,Miza,Brotherhood,94639;
2021-03-15 12:27,Nico Collins,Our Way Out,243003;
2021-03-15 12:30,Cadmium,No Friends,90075;
2021-03-15 12:34,Cadmium,No Friends,233294;
2021-03-15 12:38,East of Heaven,Good Vibes,199776;
2021-03-15 12:42,Ben Woodward,Monsters in Me,196673;
2021-03-15 12:46,Mark Klaver,Say You Love Me,230624;
2021-03-15 12:50,Ben Woodward,Bulletproof,207677;
2021-03-15 12:54,Rival,Let It Die,217931;
2021-03-15 15:01,Nico Collins,Alone,234001;
2021-03-15 15:04,SHY Martin,Nobody Likes Moving On,166646;
2021-03-15 15:08,Savannah Sgro,Moody,189082;
2021-03-15 15:12,LIVVIA,Beautiful Escape,195840;
2021-03-15 15:16,Windshield,Stay For A Minute,209962;
2021-03-15 15:19,NEFFEX,New Beginnings,141714;
2021-03-15 15:22,GOLDHOUSE,i don't wanna know,200000;
2021-03-15 15:26,CORSAK,GLOW,191312;
2021-03-15 15:29,Candelion,Give Me Your Attention,196346;
2021-03-15 15:33,Colby Drew,My Everything,200045;
2021-03-15 15:37,CLNGR,Be Your Light,212459;
2021-03-15 15:41,BriCie,Unravel (English Version),243140;
2021-03-15 15:46,Cadmium,No Friends,235023;
2021-03-15 15:49,Jordan Clarke,Freaks,174800;
2021-03-15 15:52,Ben Woodward,Monsters in Me,196673;
2021-03-15 15:56,Clara Mae,I'm Not Her,194204;
2021-03-15 16:00,Ben Woodward,Bulletproof,207677;
2021-03-15 16:03,Rival,Let It Die,217931;
2021-03-15 16:07,CryJaxx,You Need You,202437;
2021-03-15 16:10,AfterSound,Don't Forget About Me,201613;
2021-03-15 16:14,Myya's Diary,Are You Scared of Love,165000;
2021-03-15 16:18,Nico Collins,Alone,234001;
2021-03-15 16:42,Dylan Emmet,No Chill,77691;
2021-03-15 16:44,Dylan Emmet,No Chill,115262;
2021-03-15 16:49,Rival,Let It Die,217931;
2021-03-15 16:52,Ben Woodward,Monsters in Me,196673;
2021-03-15 16:56,Ben Woodward,Bulletproof,207677;
2021-03-15 16:59,Landon Austin,Before You Go - Acoustic,205044;
2021-03-15 17:02,Boy In Space,Drown,203909;
2021-03-15 17:07,Aaron Richards,As the World Falls Down,183787;
2021-03-15 17:09,AJ Mitchell,Like Strangers Do,160790;
2021-03-15 17:13,Leonell Cassio,Lie 2 You,242546;
2021-03-15 17:18,Nico Collins,Alone,234001;
2021-03-15 17:21,Alex Angelo,Falling Up,165325;
2021-03-15 17:23,Rich Miller,Destiny (From Freaking Romance Webtoon),138400;
2021-03-15 17:27,Kurt Hugo Schneider,If The World Was Ending,208400;
2021-03-15 17:30,Landon Austin,Armor,212066;
2021-03-15 17:33,Cadmium,No Friends,115240;
2021-03-16 12:24,Cadmium,No Friends,119809;
2021-03-16 12:27,Cadmium Nightcore,No Friends,209391;
2021-03-16 12:32,Ben Woodward,Monsters in Me,196673;
2021-03-16 12:35,Blake Rose,Gone,205462;
2021-03-16 12:39,SHY Martin,can I call you back?,153058;
2021-03-16 12:43,Nico Collins,Head in Her Heart,208018;
2021-03-16 12:46,Loote,85%,174106;
2021-03-16 12:49,Ben Woodward,Lose Somebody (Acoustic),175945;
2021-03-16 12:52,Colby Drew,My Everything,200045;
2021-03-16 12:54,Hoang,Run Back to You,86317;
2021-03-16 19:53,Hoang,Run Back to You,107479;
2021-03-16 19:57,Cadmium,No Friends,235023;
2021-03-16 20:01,Loote,85%,174106;
2021-03-16 20:04,SHY Martin,can I call you back?,153058;
2021-03-16 20:07,Ben Schuller,Pretending,217838;
2021-03-16 20:12,Alec Benjamin,Oh My God,187727;
2021-03-16 20:14,Ben Woodward,Lose Somebody (Acoustic),175945;
2021-03-16 20:19,Nico Collins,Head in Her Heart,208018;
2021-03-16 20:23,BriCie,Unravel (English Version),243140;
2021-03-16 20:29,Sam Tsui,Carousel,272600;
2021-03-16 20:32,Alec Benjamin,Demons,163171;
2021-03-16 20:36,Faouzia,Born Without a Heart,198896;
2021-03-16 20:39,SHY Martin,Are you happy?,157555;
2021-03-16 20:41,Munn,i'm fucked i know,145382;
2021-03-16 20:45,Nico Collins,Alone,186942;
2021-03-17 14:57,Nico Collins,Alone,47051;
2021-03-17 15:01,Kurt Hugo Schneider,Just A Dream,263597;
2021-03-17 15:05,SHY Martin,Slow,163547;
2021-03-17 15:08,Clara Mae,Overused (feat. gnash),161195;
2021-03-17 15:12,Landon Austin,Armor,212066;
2021-03-17 15:15,Elina,Paper Planes,199980;
2021-03-17 15:19,Munn,I Lost Myself,191484;
2021-03-17 15:23,Ben Woodward,Lost Without You,234046;
2021-03-17 15:27,Rival,Let It Die,217931;
2021-03-17 15:30,Blake Rose,Gone,205462;
2021-03-17 15:34,SHY Martin,Still the Same (feat. Boy In Space),178139;
2021-03-17 15:37,Mako,Chameleon,192901;
2021-03-17 15:41,Clara Mae,Run Into You,175473;
2021-03-17 15:45,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687;
2021-03-17 15:48,Ben Woodward,Don't Wanna Leave You,211672;
2021-03-17 15:52,AJ Mitchell,Like Strangers Do,160790;
2021-03-17 15:54,Kurt Hugo Schneider,death bed (coffee for your head),152221;
2021-03-18 16:03,Meimuna,Au temps des coquillages,184588;
2021-03-18 16:05,Meimuna,Le grand cormoran,11770;
2021-03-18 16:09,Meimuna,Au temps des coquillages - David Grumel Tropicalps Remix,229326;
2021-03-18 16:12,Meimuna,La nuit je danse,187696;
2021-03-18 16:16,Tamino,Indigo Night,255493;
2021-03-18 16:20,Claire Laffut,VÃ©ritÃ©,225896;
2021-03-18 16:23,Patrick Watson,Je te laisserai des mots,160853;
2021-03-18 16:25,Ben MazuÃ©,Gaffe aux autres,145030;
2021-03-18 16:29,Meimuna,Au temps des coquillages - David Grumel Tropicalps Remix,229326;
2021-03-18 16:32,Meimuna,La tristesse du diable,210538;
2021-03-18 16:39,Yseult,Corps,313184;
2021-03-18 16:43,AURORA,Exist For Love,252716;
2021-03-18 16:46,Charlotte Cardin,Daddy,170093;
2021-03-18 16:51,Tamino,Habibi,307266;
2021-03-18 16:55,Silly Boy Blue,Hi It's Me Again,212266;
2021-03-18 16:59,Pomme,Big Jet Plane,234506;
2021-03-18 17:02,Isaac Delusion,couleur menthe Ã  l'eau,212213;
2021-03-18 17:09,LoÃ¯c Nottet,Mr/Mme,381533;
2021-03-18 17:13,AngÃ¨le,Ta reine,213200;
2021-03-18 17:15,Patrick Watson,MÃ©lancolie,162286;
2021-03-18 17:20,Voyou,Il neige,264880;
2021-03-18 17:24,Clio,T'as vu,241053;
2021-03-18 17:28,Oscar Anton,nuits d'Ã©tÃ©,207053;
2021-03-18 17:32,Pomme,anxiÃ©tÃ©,230826;
2021-03-18 17:36,Tim Dup,Une autre histoire d'amour,237554;
2021-03-18 17:39,Meimuna,Au temps des coquillages,184588;
2021-03-18 17:42,Patrick Watson,Je te laisserai des mots,160853;
2021-03-18 17:46,Meimuna,La tristesse du diable,210538;
2021-03-18 17:49,Winona Oak,Break My Broken Heart,214715;
2021-03-18 17:53,Ghostly Kisses,Empty Note (acoustic),215066;
2021-03-18 17:57,Mathieu SaÃ¯kaly,Mama Oh I Swear,206946;
2021-03-18 18:01,Videoclub,Amour plastique,225040;
2021-03-18 18:02,Pomme,Ceux qui rÃªvent,37009;
2021-03-18 18:06,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,243773;
2021-03-18 18:07,ElyOtto,SugarCrash!,36043;
2021-03-18 19:11,Kurt Hugo Schneider,death bed (coffee for your head),24644;
2021-03-18 19:14,Clara Mae,I'm Not Her,194204;
2021-03-18 19:18,Boy In Space,Forever Young,211680;
2021-03-18 19:22,Ben Woodward,No Time to Die,218385;
2021-03-18 19:35,Landon Austin,Armor,212066;
2021-03-18 19:38,Conor Maynard,For the Night,233920;
2021-03-18 19:44,Kurt Hugo Schneider,Just A Dream,263597;
2021-03-18 20:10,Clara Mae,Run Into You,175473;
2021-03-18 20:14,Nico Collins,Nothing Ever Changes,204504;
2021-03-18 20:17,Kayden,BEND,183130;
2021-03-18 20:21,Jacob Lee,Thoughts,256122;
2021-03-18 20:25,SHY Martin,Still the Same (feat. Boy In Space),148309;
2021-03-19 07:44,MelÃ´dyne,One Punch Man Sadness,31755;
2021-03-19 07:44,ãƒªãƒªã‚¢ãƒ³ãƒ»ãƒ¯ã‚¤ãƒ³ãƒãƒ¼ã‚°(Song Performed by Laura Pitt-Pulford),One Small Step,1130;
2021-03-19 07:45,Dima Lancaster,Kizuato,2538;
2021-03-19 07:45,MoisÃ©s Nieto,Lit (From A Silent Voice),4458;
2021-03-19 07:45,Kleonlumi,The Jellyfish Song (Music Box Version),1173;
2021-03-19 07:49,BriCie,Unravel (English Version),243140;
2021-03-19 07:55,Lizz Robinett,Senbonzakura,353746;
2021-03-19 07:59,Caleb Hyles,Love Like You,246455;
2021-03-19 08:05,BriCie,Brave Shine (English Version),119323;
2021-03-19 08:09,Yutaka Yamada,Remembering (feat. Tate McRae),276600;
2021-03-19 08:17,Fonzi M,Sincerely (From Violet Evergarden) [Opening],32320;
2021-03-19 08:17,Akano,Kamado Tanjirou no Uta (From Demon Slayer: Kimetsu no Yaiba) [Full Version],296596;
2021-03-19 08:18,Franz Schubert,4 Impromptus Op.90 D.899: No.2 in E Flat Major: Allegro,23317;
2021-03-19 09:19,Meimuna,Meimuna,77333;
2021-03-19 09:23,BriCie,Unravel (English Version),243140;
2021-03-19 09:28,PianoDeuss,Lilium (Opening Theme from Elfen Lied),253920;
2021-03-19 09:34,Akano,Kamado Tanjirou no Uta (From Demon Slayer: Kimetsu no Yaiba) [Full Version],328548;
2021-03-19 09:37,Amy B,One Punch Man Sad Theme,178508;
2021-03-19 09:41,Nightcore Dreams,Safe and Sound (Switching Vocals),203125;
2021-03-19 09:48,Lizz Robinett,Senbonzakura,353746;
2021-03-19 09:52,Caleb Hyles,Love Like You,246455;
2021-03-19 09:56,PianoPrinceOfAnime,Michishirube (From Violet Evergarden) - Ending Song,232300;
2021-03-19 09:58,BriCie,Brave Shine (English Version),119323;
2021-03-19 10:00,ã‚·ãƒ«ãƒ´ã‚£ã‚¢ãƒ»ãƒªãƒ¥ãƒ¼ãƒãƒã‚¤ãƒ (åƒè…æ˜¥é¦™),Lonely Feather,105600;
2021-03-19 10:03,KureiYuki's,ä¸–ç•Œã‹ã‚‰éŸ³ãŒæ¶ˆãˆãŸæ—¥,174118;
2021-03-19 10:08,Parler anglais,My favourite films: Superman,314909;
2021-03-19 10:11,Tate McRae,slower,187629;
2021-03-19 10:16,Nessa Barrett,la di die (feat. jxdn),195191;
2021-03-19 10:18,Valley,Like 1999,144742;
2021-03-19 10:20,Addison Rae,Obsessed,134087;
2021-03-19 10:24,Leyla Blue,Gasoline,170601;
2021-03-19 10:26,JESSIA,I'm not Pretty,118400;
2021-03-19 10:29,Leah Kate,Fuck Up the Friendship,172757;
2021-03-19 10:32,ElyOtto,SugarCrash!,80117;
2021-03-19 10:35,Melanie Martinez,Training Wheels,205680;
2021-03-19 10:39,Madison Beer,Blue,229881;
2021-03-19 10:41,Ashe,Till Forever Falls Apart,39517;
2021-03-19 16:59,Ashe,Till Forever Falls Apart,183225;
2021-03-19 17:02,Conan Gray,Overdrive,183070;
2021-03-19 17:06,ROSÃ‰,On The Ground,168085;
2021-03-19 17:08,Dua Lipa,We're Good,165506;
2021-03-19 17:15,Rex Orange County,It's Not The Same Anymore,386200;
2021-03-19 17:19,Leyla Blue,What A Shame,177200;
2021-03-19 17:22,girl in red,Serotonin,182426;
2021-03-19 17:24,Zach Hood,Isabelle,135000;
2021-03-19 17:28,Ashnikko,Slumber Party (feat. Princess Nokia),178404;
2021-03-19 17:30,bÃ¼low,First Place,153545;
2021-03-19 17:33,Alan Walker,Fake A Smile,168118;
2021-03-19 17:37,Frances Forever,space girl (feat. chloe moriondo),232600;
2021-03-19 17:41,ILLENIUM,First Time,165779;
2021-03-19 17:43,Justin Bieber,Off My Face,156467;
2021-03-19 17:46,Leah Kate,Boyfriend,143555;
2021-03-19 17:49,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653;
2021-03-19 17:52,Mothica,buzzkill,140111;
2021-03-19 17:55,Zoe Wees,Girls Like Us,189000;
2021-03-19 17:58,Peter McPoland,Romeo & Juliet,166137;
2021-03-19 18:01,Sabrina Carpenter,Skin,177500;
2021-03-19 18:03,salem ilese,(L)only Child,144468;
2021-03-19 18:07,347aidan,Dancing in My Room,180138;
2021-03-19 18:10,Daya,Bad Girl,186569;
2021-03-19 18:13,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530;
2021-03-19 18:15,Ariana Grande,test drive,122174;
2021-03-19 18:18,LILHUDDY,The Eulogy of You and Me,183361;
2021-03-19 18:23,Leah Nobel,Beginning Middle End - From The Netflix Film To All The Boys: Always and Forever,194826;
2021-03-19 18:25,NOT THE MAIN CHARACTERS,Murder Party,137975;
2021-03-19 18:28,Madeline The Person,As a Child,190953;
2021-03-19 18:31,Wallows,Quarterback,180386;
2021-03-19 18:35,Kat Cunning,Confident,202796;
2021-03-19 18:38,Boy In Space,Remember Me,179400;
2021-03-19 18:41,Alex Porat,girlfriend,134668;
2021-03-19 18:43,Tate McRae,rubberband,147713;
2021-03-19 18:47,Tai Verdes,we would have some cute kids.,154764;
2021-03-19 18:50,Isaac Dunbar,fan behavior,181853;
2021-03-19 18:53,renforshort,virtual reality,161249;
2021-03-19 18:55,carolesdaughter,Violent,135877;
2021-03-19 18:58,Larissa Lambert,Weak,159375;
2021-03-19 19:01,Cheat Codes,Hate You + Love You (feat. AJ Mitchell),198874;
2021-03-19 19:30,Tate McRae,slower,9088;
2021-03-19 19:39,Tate McRae,slower,187629;
2021-03-19 19:42,Nessa Barrett,la di die (feat. jxdn),195191;
2021-03-19 19:44,Valley,Like 1999,144742;
2021-03-19 19:47,Addison Rae,Obsessed,134087;
2021-03-19 19:50,Leyla Blue,Gasoline,170601;
2021-03-19 19:51,JESSIA,I'm not Pretty,118400;
2021-03-19 19:54,Leah Kate,Fuck Up the Friendship,172757;
2021-03-19 19:56,ElyOtto,SugarCrash!,80117;
2021-03-19 19:59,Melanie Martinez,Training Wheels,205680;
2021-03-19 20:03,Madison Beer,Blue,229881;
2021-03-19 20:07,Ashe,Till Forever Falls Apart,222860;
2021-03-19 20:11,Conan Gray,Overdrive,183070;
2021-03-19 20:14,ROSÃ‰,On The Ground,168085;
2021-03-19 20:16,Dua Lipa,We're Good,165506;
2021-03-19 20:23,Rex Orange County,It's Not The Same Anymore,386200;
2021-03-19 20:26,Leyla Blue,What A Shame,177200;
2021-03-19 20:27,girl in red,Serotonin,52890;
2021-03-20 11:12,Parler anglais,Future Simple vs. Future Continuous,46857;
2021-03-20 11:16,Kina,Get You The Moon (feat. Snow),179080;
2021-03-20 11:20,Franz Schubert,4 Impromptus Op.90 D.899: No.2 in E Flat Major: Allegro,280666;
2021-03-20 11:24,Khalid,Shot Down,207106;
2021-03-20 11:28,Tommee Profitt,In The End - Mellen Gi Remix,218188;
2021-03-20 11:30,OBOY,Cabeza,148035;
2021-03-20 11:34,Ben Woodward,Monsters in Me,196673;
2021-03-20 11:36,itssvd,Losing Interest,120546;
2021-03-20 11:41,Daniel Caesar,Japanese Denim,270846;
2021-03-20 11:45,BriCie,Unravel (English Version),243140;
2021-03-20 11:48,Juice WRLD,Come & Go (with Marshmello),205484;
2021-03-20 11:49,Zedd,365,12202;
2021-03-20 14:21,Woodkid,Run Boy Run,213266;
2021-03-20 14:24,sadeyes,not alone,173557;
2021-03-20 14:26,ElyOtto,SugarCrash!,80117;
2021-03-20 14:30,Fergie,Glamorous,246600;
2021-03-20 14:34,53 Thieves,dreamin',207705;
2021-03-20 14:38,Chinwvr,Ailleurs,235082;
2021-03-20 14:42,Lucy Park,Rain,151150;
2021-03-20 14:47,Emeli SandÃ©,Read All About It Pt. III,283706;
2021-03-20 14:50,Meimuna,Au temps des coquillages,184588;
2021-03-20 14:54,GOLDHOUSE,i don't wanna know,200000;
2021-03-20 14:57,gianni & kyle,do u even miss me at all?,177626;
2021-03-20 15:14,Kina,Get You The Moon (feat. Snow),179080;
2021-03-20 15:16,Franz Schubert,4 Impromptus Op.90 D.899: No.2 in E Flat Major: Allegro,89492;
2021-03-20 15:19,Khalid,Shot Down,207106;
2021-03-20 15:24,Tommee Profitt,In The End - Mellen Gi Remix,218188;
2021-03-20 15:26,OBOY,Cabeza,148035;
2021-03-20 15:31,Ben Woodward,Monsters in Me,196673;
2021-03-20 15:33,itssvd,Losing Interest,120546;
2021-03-20 15:37,Daniel Caesar,Japanese Denim,270846;
2021-03-20 15:41,BriCie,Unravel (English Version),243140;
2021-03-20 15:46,Juice WRLD,Come & Go (with Marshmello),205484;
2021-03-20 15:49,Zedd,365,181899;
2021-03-20 15:53,Woodkid,Run Boy Run,213266;
2021-03-20 15:56,sadeyes,not alone,173557;
2021-03-20 15:58,ElyOtto,SugarCrash!,80117;
2021-03-20 16:01,Fergie,Glamorous,191703;
2021-03-20 19:30,53 Thieves,dreamin',0;
2021-03-20 19:33,Chinwvr,Ailleurs,4095;
2021-03-20 19:36,Rival,Willow Tree,188800;
2021-03-20 19:41,BriCie,Unravel (English Version),243140;
2021-03-20 19:45,AmaLee,Unravel (From Tokyo Ghoul),235555;
2021-03-20 19:50,Judee Zee,Mysterious Messenger (From Mystic Messenger) - Full English Acoustic Version,249600;
2021-03-20 19:55,Sapphire,My Most Precious Treasure (Angel Beats),287837;
2021-03-20 20:01,KEH,Glassy Sky (Rock Arrange),295461;
2021-03-20 20:02,Lizz Robinett,Unravel (From Tokyo Ghoul),60076;
2021-03-21 12:31,Lizz Robinett,Unravel (From Tokyo Ghoul),221951;
2021-03-21 12:40,Lizz Robinett,Unravel (From Tokyo Ghoul),42904;
2021-03-21 12:41,TK from Ling tosite sigure,unravel (acoustic version) - Acoustic Version,90005;
2021-03-21 12:46,TK from Ling tosite sigure,unravel (acoustic version) - Acoustic Version,225933;
2021-03-21 12:48,BriCie,Brave Shine (English Version),119323;
2021-03-21 12:53,re:TYE,My Dearest (From Guilty Crown),338417;
2021-03-21 12:58,Lollia,Pierrot,218709;
2021-03-21 13:02,Glass Animals,Heat Waves,238805;
2021-03-21 13:05,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081;
2021-03-21 13:08,Wallows,OK - with Remi Wolf & Solomonophonic,162206;
2021-03-21 13:10,Galantis,Dandelion,140011;
2021-03-21 13:15,Dayglow,Close To You,194693;
2021-03-21 13:18,Curtis Waters,Doodoodoo,173638;
2021-03-21 13:22,Cannons,Fire for You,231825;
2021-03-21 13:25,Unusual Demont,Amber,214325;
2021-03-21 13:30,Masego,Mystery Lady (feat. Don Toliver),228453;
2021-03-21 13:33,Serena Isioma,Sensitive,174720;
2021-03-21 13:37,The Neighbourhood,Stargazing,217026;
2021-03-21 13:39,WizTheMc,For A Minute,108984;
2021-03-21 13:43,Fiji Blue,Butterflies,176480;
2021-03-21 13:46,Absofacto,Someone Elseâ€™s Dream,200300;
2021-03-21 13:48,Arden Jones,Parallel Parking,118571;
